Timestamps (ms),a_x,a_y,a_z,g_x,g_y,g_z
100,0.14460933752967045,0.5422242889514091,0.9873859177180795,0.5684414809052546,0.9980380730145033,0.8206763839956338
200,0.8718273331986924,0.6153927152339282,0.68462147241419,0.3792099096444449,0.0,0.8026709644233573
300,0.5447546118891614,0.7868759527378782,0.6479998020360679,0.45978641588219993,0.9359492200913389,0.7599495270304641
400,0.36476084270806264,0.7868759527378782,0.6404720399654644,0.49966394848556067,0.4488171019850156,0.6776958532565621
500,0.5425962723653681,0.8028657694988709,0.6370133306648086,0.49324172459055216,0.6860935023703114,0.7451996828499654
600,0.7053024940112657,0.9078246432585464,0.6095470927523056,0.42677917585976677,0.6707443942900359,0.7123779324509145
700,0.7400020778642385,0.974433113497857,0.5405763007431074,0.3872750296218934,0.5014426017836834,0.5814231894494948
800,0.8723254134279959,0.9989907951241739,0.5802497564498079,0.3584496974046004,0.5346797657093263,0.4238921210380289
900,0.9184808521246072,0.9337279079678218,0.49215434504063044,0.34187139787702675,0.5070975397607206,0.2989170385615313
1000,0.7881498412227128,0.8903314660174407,0.5690598145947448,0.354043753013241,0.6093479684691111,0.25081391255900815
1100,0.6058524539976086,0.8872197217109651,0.6339615283407004,0.3174520092098708,0.5495672419988444,0.21201249290320537
1200,0.49874444685858743,0.8010155347998992,0.6707866437093315,0.20132923229947897,0.6409694308773697,0.11720153739080504
1300,0.525142670441384,0.7347329397305518,0.6213473950721903,0.13583747662225495,0.652740927788572,0.09939539064671847
1400,0.0,0.6534066548367574,0.8349991275344731,0.1498767630250912,0.9053664254205137,0.07361638482440924
1500,0.2329355572777243,0.3163167738491656,0.4650950056069103,0.0,0.6840161755623476,0.06982926553561528
1600,0.6456988778895135,0.3327165814082331,0.12817579958572034,0.04398474196464038,0.6991344623304299,0.0
1700,0.4784891677422825,0.0,0.07019151293884138,0.22425507971079725,0.6918638401698158,0.1876287336773724
1800,0.8338072027412163,0.1878935740943255,0.0,0.5228885041480464,0.4604731990737506,0.39000732899890295
1900,0.9692850418933323,0.08031707650524673,0.04699779828008977,0.7540885896050236,0.5042123708609685,0.7995482500577485
2000,0.4570717020714928,0.43490009258128676,0.48320239155657996,1.0,0.3462204629755941,0.953225758688102
2100,0.4846321538159875,0.4273309365800621,1.0,0.4425360308512137,0.9398730523950728,0.7879211077688161
2200,0.6310885118295271,0.757608582786906,0.6931665274194576,0.430587706412662,0.44997116521146463,0.8189489411745863
2300,0.30216871220210034,0.7050450583807282,0.665089946037663,0.46180270113420185,0.7356030162904855,0.7477908782666429
2400,0.4205458111924014,0.79554893228021,0.6789247832402865,0.4652378453216097,0.5237161173900902,0.6703209374033339
2500,0.563349603695453,0.8075754718744119,0.6178886857715344,0.4707639402570038,0.6041546622828312,0.6742409426663819
2600,0.6540002173560829,0.9104317499998945,0.5686529161159619,0.4174445461653656,0.5660704161223129,0.6147100095733286
2700,0.7521220372300791,0.9345689237400815,0.5383383123720948,0.3790605562198797,0.5059434700340938,0.5550461979904467
2800,0.9066929557683977,1.0,0.5196205829531334,0.37823910817865974,0.48043856656000017,0.435319933118176
2900,0.8289924250184617,0.9491185106510632,0.5641769138806418,0.3151370227168878,0.6270052073357366,0.2832370050352969
3000,0.6674483760579778,0.894788863661304,0.6095470927523056,0.2999029103195679,0.6160415633499524,0.2571922397385221
3100,0.619134599917934,0.8726701347999833,0.6113781741467704,0.2757075573974088,0.583727657805682,0.22895489952570444
3200,0.5578707172897749,0.8172471532554004,0.6418962143833815,0.2112612925165881,0.6168494119419186,0.18649923408131933
3300,0.49658611426932975,0.7034471319261558,0.5922535292534963,0.13897391816664442,0.6478938384035009,0.12125440368002213
3400,0.07305179562725388,0.6763663994703377,0.8382543918446203,0.1971473336075812,0.8783612419187624,0.12610458581476336
3500,0.2344298110025616,0.30361744271348456,0.5387452278464075,0.040325564836310286,0.8017311013398513,0.08803404525437902
3600,0.5090380922637738,0.2841899502725099,0.2828005551963739,0.14046746643266853,0.7284477939523386,0.06192280578537107
3700,0.4593960613113911,0.1963037318169242,0.32389818787032093,0.2926592383833394,0.6780150164506498,0.18855892302310812
3800,0.6953408811037539,0.2532405558024608,0.1945016792518282,0.46740347418391576,0.5527986320332573,0.45744470936815806
