Timestamps (ms),a_x,a_y,a_z,g_x,g_y,g_z
100,-7.6114664,-3.7972038,1.757344,-0.7159243,-0.17776601,-1.9552263
200,-6.9339075,-6.8740525,1.3455414,-0.64401895,0.30746195,-2.2385867
300,-5.770325,-7.970597,1.5610195,-0.27703533,0.7442204,-2.562427
400,-0.581791,-6.763919,-0.02873042,-0.11724567,-0.9633985,-1.5435016
500,-6.0696006,-2.5953147,0.41180268,-0.005392901,-0.53889066,-0.22363895
600,-2.5139117,-10.783784,2.0111294,-0.28875324,-0.20865868,0.436825
700,-0.8714894,-7.994539,1.0893618,-0.13855095,-0.250204,0.9028782
800,-0.40940848,-9.366416,0.8379706,0.43722448,-0.6651245,1.4387063
900,-7.427113,-7.3983827,-0.8499416,0.5171193,-0.8052068,2.1476398
1000,-6.0336876,-4.4963107,-1.0175357,0.61991733,-0.07283746,2.1098228
1100,-8.801385,-6.0073514,2.2816741,0.2971422,-0.100534335,1.8317888
1200,-10.948983,-4.4077253,1.3551182,0.44308344,1.0526145,2.212088
1300,-11.885117,-1.3024458,1.9369092,0.5996773,0.2605903,1.7050223
1400,-14.1069355,-0.1364695,2.2002714,0.16611467,0.476839,1.7092834
1500,-10.348039,2.1068976,0.031124622,0.30886012,-0.052597433,1.4807842
1600,-13.781324,4.697424,0.6871359,0.15546203,0.046472162,-0.08568721
1700,-9.794978,1.5921441,1.3694834,-0.4448145,-0.23742081,-1.6148744
1800,-9.359234,0.1364695,1.2210429,-0.49807772,-0.63476443,-1.7709355
1900,-7.8484926,0.9816227,0.46686932,-0.05066664,0.5114601,-1.9307252
2000,-8.5499935,-2.2122424,1.2401965,-0.3329617,-0.23475766,-2.1538982
2100,-8.396765,-4.0653543,2.908955,-0.5476125,-0.528238,-2.3999743
2200,-7.0440407,-7.0392523,0.545878,-0.36332175,0.10559434,-2.8026443
2300,-9.038411,-7.7335706,2.0709844,0.30513167,0.18548918,-3.212771
2400,4.908413,-8.229171,-0.94810385,-0.38942075,0.47737163,0.6701179
2500,-2.2840683,-11.030387,1.5993267,-0.13056147,0.7873636,-0.21085578
2600,-6.0791774,-10.513239,0.5626374,-0.0064581656,0.76392776,0.19341208
2700,-3.8953662,-7.8868,0.45489833,-0.0027297402,0.6238455,0.77504647
2800,-2.1978772,-9.239524,2.2649148,-0.02669819,0.7580688,1.9020963
2900,-7.2355766,-7.0033393,2.8874073,0.18582207,0.25845978,2.0128837
3000,-4.7381253,-1.0366893,1.9560628,0.20765999,0.7719173,1.9489679
3100,-10.233117,-2.3774424,2.554613,-0.015512913,1.0153302,2.4150212
3200,-14.202703,-2.6599581,1.163582,-0.025632925,0.88590056,2.1375196
3300,-10.209175,-1.6543933,1.6591818,0.018042916,0.47470847,1.8823888
3400,-9.881169,1.4173675,0.22984336,0.1730389,0.40812945,1.3897041
3500,-13.661614,2.825158,1.5610195,0.031358723,-0.06111955,0.030426616
3600,-11.157279,0.5530606,1.2761095,-0.20299946,-0.14421017,-1.5088805
3700,-11.205163,-0.059855044,1.340753,-0.53802514,-0.46751794,-1.8305904
3800,-10.86758,-1.4915876,1.1252748,-0.52204615,-0.47923586,-1.8795925
3900,-9.335292,-3.7588966,0.6631939,-0.8038086,0.48536113,-2.036719
4000,-9.675268,-4.879383,2.0159178,-0.5081977,-1.120525,-2.3547006
4100,-8.676887,-5.099949,1.1875241,-0.2701111,-0.9415606,-2.7648273
4200,-4.865018,-10.99208,0.11731588,0.2508032,-1.2446283,-2.5560355
4300,7.814974,-7.656956,0.031124622,-0.51032823,-1.0006828,0.70900005
4400,7.668927,-6.4215484,2.4013844,0.13309148,-2.1357222,0.4330966
4500,4.39336,-9.797373,2.542642,-0.042144526,-0.11118698,0.5902231
4600,-1.0319009,-8.988132,2.1571758,0.35946018,-1.1199924,0.060786653
4700,-2.5809495,-7.8365216,0.24899697,0.3450791,-0.04673848,0.9982194
