Timestamps (ms),a_x,a_y,a_z,g_x,g_y,g_z
100,0.37624128563563175,0.4525176002430273,0.38898960621715023,0.7144136161544061,0.7236752524216755,0.2876502167011382
200,0.3426155030647388,0.5899657520649421,0.5550342981889763,0.6210086503043252,0.655901769862722,0.2306315556054102
300,0.2312300456310908,0.5789929627973479,0.4182748313176079,0.393016989378102,0.5901751416822293,0.27870110014967764
400,0.42710033444167245,0.8053780802505762,0.469737339156914,0.3816770984460603,0.6520354964865471,0.29685502509492084
500,0.42920194585235333,0.6959393539798662,0.3946760646107269,0.562817062829632,0.6843302432608525,0.2183584801472738
600,0.451899349087706,0.6872766757576713,0.45409957857457817,0.5290957814113842,0.6679554423922385,0.22091536976760873
700,0.5300793637884524,0.5636888766309692,0.3363897948236413,0.6230975815621532,0.6677280142702946,0.23165431097349612
800,0.42878162357021715,0.7248150364986957,0.5467889453937774,0.6875559549665364,0.5653855092684454,0.2730759410647485
900,0.49056905171179815,0.5342357296692596,0.44528555618904686,0.6565204424684308,1.0,0.07824087422744008
1000,0.22072186568670127,0.4632015728645551,0.48793402976733424,0.5819158405872088,0.8103252375048351,0.19764766558169566
1100,0.16481905483015702,0.5408771255527823,0.43078509916091373,0.5138764451140305,0.6188310389324198,0.31807721374418135
1200,0.0,0.6009384930898927,0.5564559127873704,0.7048642225217182,0.5137593986021851,0.3922270559382203
1300,0.35606581609309595,0.6832340990196663,0.501012895948048,0.5353625695821582,0.5185353878820431,0.31807721374418135
1400,0.4914096787202154,0.6058473509168443,0.4660411293256018,0.5765443094533687,0.8785535801505724,0.259780108798382
1500,0.32874483264253535,0.6970943793509136,0.5101112293777708,0.6866607035155045,0.9031157899932617,0.3794425934351037
1600,0.3779225572083213,0.6266377955350374,0.4333440054380232,0.5989256892944255,0.9254037015369748,0.2963436447706135
1700,0.39935902870897566,0.5761053993697293,0.3963819783778251,0.7221724900768999,0.7825790476185597,0.21631296653081358
1800,0.37287868982268735,0.6913192524956764,0.40405869720915355,0.7245598328823618,0.48919719302937986,0.27563283260527566
1900,0.5843009557398723,0.6168200798811341,0.40263708261075937,0.5857952797727316,0.7757562167698933,0.12298645698474332
2000,0.34765937045037276,0.5146002501188096,0.4088921868436938,0.4529990943219054,0.5455992887056141,0.320634108164997
2100,0.34429679219328346,0.5662876595945043,0.35913562839794805,0.6096687515284893,0.751421442307951,0.2999232935994189
2200,0.5321809751991332,0.31127955458918044,0.23371362998380063,0.7615637107981873,0.7716625165527398,0.24801841174436062
2300,0.49813483523439395,0.3658545516138154,0.20130076963846386,0.48761562382955875,0.5283147762032011,0.3068268984546116
2400,0.43592710236653187,0.36441076990000615,0.165476034256981,0.5613249703546599,0.6472595136115155,0.3214011769712897
2500,0.43130355726303415,0.5351019986975452,0.4381775188235382,0.5470008871891511,0.5935865571065625,0.33827665710636545
2600,0.4376083914950766,0.6517596335373017,0.39666627754652906,0.3983885204951339,0.48783262344373934,0.3157760121257838
2700,0.3871697000828821,0.6480058131420584,0.4973166979922231,0.6183228847458092,0.5687969289626629,0.3035029400279839
2800,0.4998161243629386,0.6055585945740825,0.6997547236829402,0.56460757357549,0.5515124164602498,0.3139861913117416
2900,0.4401303251878935,0.6283703335916084,0.6605182320201856,0.4619516480511953,0.570388921119398,0.39324979834500845
3000,0.5952293350754125,0.7597545298515589,0.6886662248193648,0.47209787598457126,0.5881282830338842,0.35898746687146293
3100,0.565386453043745,0.7903627986696031,0.7867576321085629,0.6117576811055043,0.6292927163162821,0.26693940357570434
3200,0.5040193471843003,0.8709258424214837,0.8404946876788374,0.6144434449832072,0.5228565106702912,0.3068268984546116
3300,0.5149477616315505,0.9217470552328579,0.8271314392010077,0.49179348074250473,0.5917671338389645,0.24929685703457616
3400,0.5296590415063163,0.6618661055339667,0.6369193821848925,0.5935541587376645,0.6443029518691397,0.23012017624119901
3500,0.6360006491101854,0.5928533154925606,0.6576750028233972,0.5953446689232516,0.6477143672934729,0.23344413466782668
3600,0.43592710236653187,0.6638874119939607,0.6067811051969864,0.6075798225117452,0.8116898028205917,0.20429558243495102
3700,0.4922503232844877,0.753113158089358,0.6636456416308036,0.5717696154383798,0.755969996207062,0.2661723357295077
3800,0.2862922470350729,0.8368525457329407,0.5769271511287591,0.6478663058894848,0.8103252375048351,0.20301713762478357
3900,0.27578418998166876,0.6404981120482673,0.5041404480645153,0.7341092265150498,0.813509234627958,0.1994374883159301
4000,0.5578206695211492,0.3857787272037228,0.28919216640597994,0.7436586089423176,0.7780304894495645,0.17847098862870303
4100,0.7162822752216125,0.14466703626963956,0.05885487999998101,0.6786033956345363,0.773936789232411,0.1848632078790597
