Timestamps (ms),a_x,a_y,a_z,g_x,g_y,g_z
100,0.3664687988836107,0.46919003348279764,0.6633771800516136,0.1638303323967294,0.5304473543061774,0.22059235651762252
200,0.3942947063913531,0.2769247578428812,0.5690789555788784,0.1981204003046105,0.6619047837072836,0.17088665748380202
300,0.44208057271622553,0.20840418660259424,0.6184210487146636,0.3731267558940074,0.7802309063532489,0.11408017186752623
400,0.6551626637119696,0.2838067497116035,0.25438596294377963,0.44932690362122435,0.3176046574644905,0.29281509485011376
500,0.4297899583284223,0.5442933491252312,0.3552631530136577,0.502667010368421,0.4326118582181653,0.5243389621473113
600,0.575814562916608,0.03261453078310924,0.7214912196839592,0.36753874429767364,0.5220779458624911,0.6401943262750732
700,0.6432653646232248,0.206908105489028,0.5104166707216784,0.4391668877392848,0.5108225331058842,0.7219471050435566
800,0.6622420483344306,0.12118263268659166,0.4528508763141874,0.7137414304456267,0.3984127240424872,0.8159394563829248
900,0.37403980216780913,0.24416055646069024,0.06633771800516138,0.7518414995404566,0.3604617801962287,0.9402971125197492
1000,0.43126482909807135,0.4255044337228005,0.027960529366463958,0.8008636019222183,0.5588744825652032,0.9336634388647077
1100,0.3176013647677838,0.3310829378953871,0.7834429529913954,0.6469392955016924,0.5513708754153932,0.8848920709347879
1200,0.22940406810204386,0.43103993384299566,0.5712719364782959,0.7165354386281826,0.8637806993793301,0.9516023013621966
1300,0.19095902945100876,0.6250817854967613,0.7044956177134731,0.7912115801580859,0.6492063674396218,0.8626553099174727
1400,0.09971365420763019,0.6979409919663905,0.7648026382452362,0.5844551701688496,0.7077922292546148,0.863402771292291
1500,0.254083564100595,0.8381238985366811,0.2680921031826733,0.6525273118668046,0.5643578885924012,0.8233205563297601
1600,0.11308582817281206,1.0,0.4183114042494707,0.5793751622278798,0.591197715156618,0.5485377833997934
1700,0.2767966068074939,0.8059581233511441,0.5745614078274223,0.293116587904728,0.5142857409905781,0.2802952264563613
1800,0.29469168905208354,0.7149963291585909,0.54057018098756,0.2677165386623224,0.40663784107539197,0.25291974961666536
1900,0.35673463537677524,0.7678080299601145,0.3678728023448647,0.48107696755862056,0.7171717398851205,0.22489021995442438
2000,0.3279254806892669,0.5682306656886087,0.544956142786395,0.34645670943513773,0.5150072386823219,0.18574230101276976
2100,0.33421825031940544,0.4524339187620831,0.9270833163976961,0.24409449982930162,0.435497865240275,0.14257683199869328
2200,0.3897717693644294,0.26660179815927404,0.38596491308417163,0.3319786744045501,0.6072150311012198,0.07194242496811132
2300,0.3078672094745242,0.22321542711953515,0.735197350305319,0.6507492966886413,0.6288600539659629,0.0
2400,0.8806337020270695,0.19224648558098872,0.04385965233668633,0.3195326396890833,0.7079365287929635,0.6811174287062076
2500,0.5852537440559378,0.017204870318286887,0.6271929723123338,0.44297689369501214,0.7919192150157129,0.5265813234677998
2600,0.42939665945651595,0.04952027236149795,0.3898026296581523,0.5021590092881973,0.7855700028180984,0.5974960193046447
2700,0.5190811554694408,0.21364047050007612,0.3651315785104817,0.5039370127351658,0.7476190698085963,0.6995234865762175
2800,0.5887934297963074,0.12911182509585775,0.7796052593163048,0.49250699019458094,0.7839826997686948,0.8972250695994579
2900,0.3819057960330893,0.2688459198296234,0.9221491322728964,0.593853192489689,0.6486291692862267,0.916658854846583
3000,0.484470825994161,0.6416883046036644,0.7088815795123081,0.6042672125836999,0.7877345202760316,0.9054470570148963
3100,0.25880316699062383,0.5579076935074566,0.845942931523686,0.4978410009169884,0.8536796775111352,0.9871998533248919
3200,0.09578068602250608,0.5402539301186022,0.5274122726921646,0.4930149914655558,0.8186147406869864,0.938521876405733
3300,0.25978641417038983,0.603089386878565,0.6408991258325837,0.5138430321304551,0.7072150283920307,0.8937680760897473
3400,0.27325692517391226,0.7950367312221104,0.313596488446056,0.5877571820067697,0.6891775129503303,0.8073437295093212
3500,0.11800206407164213,0.8830063569387587,0.6184210487146636,0.5201930453948123,0.5620490859548214,0.5689059043116126
3600,0.22084979299735155,0.7410281592809612,0.553179821159211,0.4084328215750598,0.5395382658599857,0.2988881593179074
3700,0.2188832986378195,0.7027284550291151,0.5679824651291697,0.24866649934612894,0.45194807763257183,0.2424553780767725
3800,0.2327471167268243,0.6132627446995881,0.5186403490944943,0.2562865255639188,0.44877347153376457,0.233859668744681
3900,0.29567493623184954,0.4715837632645037,0.4128289520009268,0.12192025734617198,0.7101010354141404,0.20629730463439033
4000,0.281712842706324,0.40156711715942295,0.722587710133668,0.2628905444709806,0.2750361175543153,0.15051852359126394
4100,0.3227142336754151,0.3877844495921832,0.5328947478395986,0.3764287677319275,0.32352095750111337,0.07857609862315271
4200,0.47925961183461313,0.019598587602447856,0.28782894455878755,0.6248412533284284,0.2414141869504105,0.11520133761748515
4300,1.0,0.22800289918049219,0.2680921031826733,0.2618745419290309,0.30750363559629545,0.6879379457780633
4400,0.9940021593491234,0.3052007096356009,0.810855282930785,0.5687071426905763,0.0,0.6395403085355524
4500,0.8594815672981402,0.09425311015467396,0.8432017053994141,0.48514097486515206,0.5484848724570671,0.6671026726458432
4600,0.6366776044120045,0.14482073927602843,0.7549342241978572,0.6766573591239677,0.27518040896509677,0.5742315138949475
4700,0.5730614625996873,0.21678225333611026,0.3179824525347801,0.6697993407736131,0.5659451897453724,0.7386713932388136
4800,0.29852636126674703,0.5010565861968489,0.34320175348708304,0.6111252261652761,0.8487734715337645,0.7165280670860398
4900,0.45387952655305375,0.19419141602371484,1.0,0.37769876494839155,1.0,0.9515088928099236
5000,0.3081622000556059,0.11594634878910974,0.1798245574062464,0.6901193820750491,0.7301587525202908,0.9439409406755179
5100,0.34995024626354165,0.38494190172517984,0.4512061406396242,0.8402336682335123,0.6408369617051245,0.8800336158522505
5200,0.2529036839120277,0.5707740035816714,0.7209429744591048,0.6398272824768234,0.7349206562501235,0.9202092569085667
5300,0.43234640099581395,0.6956968690462867,0.46107455468700326,0.6395732830335306,0.594805218244958,0.8598523692303073
5400,0.39557292361826096,0.758681928918588,0.0,0.7104394281452633,0.7105339286108086,0.8136036461646852
5500,0.0,0.9515269219302733,0.5498903498100847,0.45999492792730623,0.5836941077358889,0.5511538727764642
5600,0.259294749512627,0.7610756587002939,0.6567982373533611,0.3815087661353405,0.46147188238304815,0.27814630350871644
5700,0.2594914235893081,0.7498550440997745,0.5953947263718892,0.32842265835455875,0.4741703040690882,0.2588059268138643
5800,0.355554738761056,0.6939015704602527,0.35142543643967694,0.36830073785877365,0.5098124336282538,0.27001772464555096
5900,0.3257623327869937,0.5586557340642396,0.1721491150987289,0.17678436599878178,0.7282828558125678,0.2566570038662195
6000,0.39763774680255753,0.5380098146970254,0.9084430016515367,0.19456439379217597,0.5513708754153932,0.22890778756835845
6100,0.3586027968047547,0.29368089130991326,0.4473684149060875,0.34442469481368165,0.5239538506977814,0.14509949440450318
6200,0.36637047416563423,0.09874135349537269,0.1474780685308363,0.4582169222866998,0.5942280184660494,0.06297297617785466
6300,0.9073780335302812,0.3569651661551733,0.9303728106457124,0.5298450638207997,0.4851371123306194,0.4248341467566411
6400,0.4747243831912453,0.18955357706920442,0.6162280678152461,0.5323850696987958,0.47994230185817316,0.6002055409146299
6500,0.34955693917805924,0.0,0.37828946619687615,0.4965709979779903,0.72929294987182,0.6235634746985088
6600,0.4526996299373346,0.14706486094637786,0.13157894556061397,0.43408687502953663,0.8011544342354373,0.6283284931623536
6700,0.6294998917861365,0.19553790152346942,0.5252192917927471,0.4866649777243208,0.698989916777504,0.796038470500825
6800,0.5830905879400886,0.28365715409779185,0.7050438629383274,0.5735331464194748,0.6303030547678287,0.8662991556147539
6900,0.47541266032386953,0.032913753254595,0.2521929804414398,0.6550673062997326,0.5782107023588963,0.993459752438744
7000,0.29056206732421824,0.06522915529780617,0.271929822046543,0.6418592827919443,0.5126984379411745,1.0
7100,0.3317601734378703,0.46814276420575623,0.1732456147079937,0.954787908342744,0.6554112773896985,0.9139493577947149
7200,0.37934933283175765,0.6599405066867177,0.2637061381779935,0.5478790977337764,0.729437254828547,0.8892833604653749
7300,0.1270479216983376,0.7791782526719907,0.8448464639728672,0.5158750362605986,0.8761905192794834,0.8440623945974389
7400,0.13904356193221093,0.7295083259582196,0.09868420917046046,0.652273302885955,0.6473304707318989,0.836868146838174
7500,0.3344149243960866,0.9681334472859487,0.35142543643967694,0.7805435606207823,0.5139971392046915,0.7035410594526053
7600,0.2785664270903449,0.8738802558972321,0.4725877158583905,0.34442469481368165,0.5610389848516776,0.31187517572209816
7700,0.24887233762068312,0.7757372661107883,0.45833332856273135,0.12369824868044325,0.393939419389352,0.27338129206147643
7800,0.25870480941834334,0.5779552054243344,0.27028508591400197,0.35941071442451983,0.47489179634245376,0.2793609304354849
7900,0.16962258207723807,0.5035999240899116,0.3366228062090524,0.6502413025708341,0.5171717425943098,0.24665981541978912
8000,0.2804346049454763,0.5854356109921657,0.5142543872956592,0.17602238197523853,0.7584415758225896,0.25348032372088874
8100,0.3946880052632596,0.29607462109161925,0.37938595664658487,0.18491238633437884,0.7471861684843609,0.2124638127374814
8200,0.42644691791721784,0.2194751993405295,0.4183114042494707,0.36322072991780385,0.4720057974479114,0.16313181807880173
8300,0.4382458840744101,0.15843506491193632,0.677631578796718,0.5034290117026299,0.5502164750448194,0.1223021592829647
8400,0.941005128146159,0.37880796291078567,0.6990131654649291,0.3652527350017032,0.6090909332273209,0.5518078940242874
8500,0.6950825271366283,0.11923770224386543,0.7088815795123081,0.46355093157847377,0.6001443239210505,0.5805848719052125
8600,0.6007890536030288,0.0839302004612469,0.6754385978973003,0.4998730045702542,0.5724386963338765,0.5583481168520115
8700,0.5329449489177177,0.22246738656275203,0.40186403147461597,0.5024130097806214,0.6056277307610053,0.5943193391593139
8800,0.5064955833548598,0.3174686060107067,0.520833329993912,0.5224790484913707,0.6005772252452858,0.7382042347034682
8900,0.43490285187678157,0.1485609420599441,0.8185306931798565,0.4490729041779315,0.7164502367749986,0.9120807131284255
9000,0.47728082585863696,0.2042151344895187,0.7971491523094253,0.46355093157847377,0.7982684163765712,0.8942352591832098
9100,0.30009958960867655,0.30490148091534264,0.4550438572136049,0.6499873078963198,0.47864360601303435,0.9309539418128396
9200,0.4750193532383872,0.5959081912846744,0.32510964732755415,1.0,0.5438672682655831,0.8369615904734714
9300,0.19941498805130042,0.604286251769418,0.7686403548192169,0.588265176124577,0.6027417264480845,0.8605998130636132
9400,0.34434571269814745,0.7728947119950124,0.28837719207353096,0.7015494094797877,0.5567099813624046,0.8636830846566709
9500,0.32841708374520995,0.7140986798655737,0.3958333362911066,0.46050292681389193,0.7173160448418475,0.841259436368761
9600,0.06499271250471775,0.7339965717984273,0.544956142786395,0.5194310437267888,0.5686868926235121,0.6919555133919973
9700,0.27138870625090095,0.7887531842963597,0.33881578710846993,0.29387859100338487,0.4972583223173189,0.385779688991796
