Timestamps (ms),a_x,a_y,a_z,g_x,g_y,g_z
100,0.8120710162670947,0.1539469949496288,0.4195583660412875,0.29032259155392715,0.2945064620787252,0.29151439191136497
200,0.7316585802964383,0.5560701293241265,0.317362657249044,0.4463730235360461,0.30447504047673896,0.12638713721397382
300,0.6374576590628386,0.686184947102705,0.4030671178857166,0.2226952834972098,0.2717521022800832,0.10166788506432027
400,0.4606479398027081,0.7574065928630604,0.382578006885799,0.2575733023371264,0.40589448080124624,0.07728088575673413
500,0.28772763398063367,0.8697371651854717,0.6474372995862143,0.3206157086737762,0.3922418620740219,0.021795459576280565
600,0.13422408611308997,0.7266171698489835,0.8478308438900052,0.43703947426468476,0.5593238820205487,0.30945579586900385
700,0.29834354191068563,1.0,0.37408252616431953,0.6291141397567271,0.0,0.5918665821695823
800,0.1503309776698349,0.7667110972147883,0.8995533712044105,0.5891599847773528,0.34012353939330425,0.7072895377794325
900,0.20755924979060789,0.8144177411291703,0.7388887145438723,0.880792524535359,0.2777115732999424,0.8490265392197396
1000,0.33739054757530695,0.6959969475195947,0.0,0.8071065930546718,0.41272078914770155,0.9462422836080169
1100,0.6488057080644175,0.43291252205894043,0.6087078708704212,0.7419354878377916,0.6129591517139866,0.8724832255792571
1200,0.8395259242074418,0.29063840684547,0.3228597330100012,0.6494186996860013,0.4697150504302289,0.7724765922495738
1300,0.7221408584908824,0.10150350205000205,0.6029609175930709,0.5054855160889663,0.2809622010687959,0.5337231806602497
1400,0.7843720341212579,0.3322548538501352,0.4073148582464563,0.45701654868008346,0.316068929707709,0.2574257518383911
1500,0.6428266290309576,0.4159952587630742,0.2798825639334684,0.3672834550305829,0.20879836590906928,0.14120541186383928
1600,0.5681492182745069,0.8348875899360004,0.35384327180809594,0.2808253025999166,0.18745260557742083,0.07395840723886025
1700,0.3552057424763833,0.7118991974873564,0.38157853856562496,0.19927953432890477,0.2999241689238733,0.05568475043915402
1800,0.22134772180249795,0.8052824374621311,0.7368897765050533,0.1573604109290835,0.5326687786639881,0.020067787214910163
1900,0.17973825500550886,0.6332339510719893,0.816347560495474,0.4822335112147433,0.21573303604144697,0.42680577928817476
2000,0.22732679573939904,0.9563534871232315,0.77686853680136,0.5293925073623831,0.23837904422573494,0.5533258138962656
2100,0.3536194589064966,0.8176320312596604,0.727394821138972,0.5916161876171899,0.30425833114508993,0.63691940384668
2200,0.24087122718308804,0.5564084741660882,0.7106537157135261,0.8511544153347235,0.17011594855529963,0.8823842405061452
2300,0.21195203709968694,0.7257713077440792,0.67067495890296,0.9836253246487142,0.39072490285541966,0.9411921327287724
2400,0.532640829899187,0.7108841488296175,0.3690851845634493,0.6787293448927813,0.4728573123445327,0.9417901803590738
2500,0.7439827732232096,0.4082133203320279,0.18040414659126122,0.7342394061015588,0.5100227704797001,0.8266329945860577
2600,0.7602116947475169,0.16460486453734963,0.4145610035677182,0.41542493538844605,0.3860656796882,0.5614991140444032
2700,0.7726579502598276,0.15208609831883937,0.4505419048393822,0.33044048929023934,0.2822624509557491,0.284138483613349
2800,0.7536225066487159,0.43680348774150013,0.5192553831603969,0.3859505627961712,0.2792285345528583,0.1178151336553553
2900,0.659055550555265,0.5657129573200352,0.43430052376385475,0.23219257859979744,0.12059812157986101,0.08665027368005442
3000,0.4959122539725383,0.8139102238662278,0.45978698680099217,0.13427213497749974,0.3143352631917714,0.040534260374321146
3100,0.3028583489942094,0.5332318242280033,0.846331641409744,0.16423777888062757,0.5417705217697195,0.0
3200,0.13459015155229462,0.5024424436094874,0.5814723487093287,0.46291142012424985,0.31130134678888066,0.4258090332376726
3300,0.3591104506876837,0.9632895422515928,0.7523815462589365,0.46504012822734586,0.404160812250995,0.49318892714756357
3400,0.4024282300028102,0.8682145992647903,0.6579317273843914,0.5564106801891093,0.13728466077860343,0.5392385004892283
3500,0.25209723908192216,0.6367865789785142,0.8863104055257547,0.6700507666491708,0.7126449356941246,0.7881586968422744
3600,0.3306793376634377,0.6675759807948108,0.3206109292896096,1.0,0.13587606131160992,0.945577802875282
3700,0.7708275720982155,0.9492482030464744,0.14842116034569153,0.7106598895820077,0.6257449351489285,0.9329523820122214
3800,0.7975503848360656,0.2678001141147189,0.5207546065133569,0.6562960614889682,0.5632246377843493,0.9680377556599974
3900,0.8220767845524523,0.15885299515807363,0.5255020810341837,0.506467995177425,0.370896103776687,0.6559904450110879
4000,0.7232390650016141,0.13584552470689654,0.43130212923968214,0.541509749291461,0.3625528382459432,0.3014153818868531
4100,0.7514260936272525,0.4418786603709259,0.3765811969647546,0.39888652957737664,0.31531044806409425,0.16878198605733236
4200,0.5956041058286183,0.6531963038136573,0.5092606999586563,0.2642869029374243,0.15234587693850768,0.13569007955916068
4300,0.4816356712642044,0.6812789327624065,0.3228597330100012,0.2775503675296594,0.19362879203187006,0.10366138964102457
4400,0.33848874389292083,0.8071433340929205,0.2543961217690301,0.2929425310021249,0.4341748990593904,0.04106587490218897
4500,0.18278880237083764,0.5729873643562852,1.0,0.2822990058580876,0.7521941903744903,0.1543624223033678
4600,0.14410786010679735,0.9952632146080972,0.6244495073495121,0.5362698599424843,0.31736917756034855,0.5667486315997279
4700,0.24880265012908054,0.9918797661884801,0.7366399092580282,0.47158998914499456,0.543504194388598,0.44674065663326795
4800,0.38815165748759417,0.8452071641432475,0.7318924310844791,0.6027509471806176,0.3500921161638671,0.5620971616747045
4900,0.0,0.7871809601534718,0.6516850441214939,0.7943343690304041,0.661285086519767,0.800651214073368
5000,0.4159879154472725,0.7704328904763671,0.22990910617936766,0.9323726919432828,0.5068804963595144,0.9642501331437892
5100,0.5114090395218776,0.7191735974576795,0.37458226032440656,0.8608154593428259,0.5899880886866365,0.9608612090477818
5200,0.8671028437677392,0.46640866847907686,0.1918980740186609,0.5516620326378154,0.35561817527434963,0.8648415349687071
5300,0.8490436460129975,0.10945461996795604,0.37183372244392787,0.464876379321831,0.36136094282138315,0.5655525363391253
5400,0.8218327613125513,0.08255616970236551,0.44329575951812034,0.345996420113951,0.2871383814203041,0.21948301871967557
5500,0.7929135610360325,0.5158070507351213,0.4460443078349484,0.40887507447079735,0.3960342540175864,0.11768224249908832
5600,0.5496018823019035,0.705132300648122,0.28063216517359896,0.30374981427454273,0.24509699892352257,0.09482359129417212
5700,0.38083035380006053,0.8353951354626503,0.41256206692737013,0.20435567661693974,0.3157438646930787,0.07542030976339677
5800,0.31676884587710297,0.7836283393128739,0.5884686165141977,0.1436057365117665,0.3887745310764604,0.03016812640049871
5900,0.2924864846902938,0.7323690745578938,0.7538807497828325,0.3990502846314686,0.0793152247953216,0.4410259938320389
6000,0.33568224219235204,0.9490791154166159,0.4602867209610792,0.5542819782345904,0.14725324527955824,0.5540567526828338
6100,0.1693663937595286,0.8790416483394188,0.7403879180677682,0.4889471179636183,0.5342940874626306,0.5000996858331802
6200,0.32726272689752783,0.6244158368618806,0.7791173426090215,0.5264450701031556,0.3350308955284728,0.7841052795378322
6300,0.27357309856816253,0.6169722503387228,0.5167567123599617,0.7958080907343064,0.07032182923531695,0.9550800819548694
6400,0.4654067803192504,0.5427054939347851,0.374332393244363,0.7519240235083466,0.6408061594460874,0.9920925146012162
6500,0.630136350278746,0.38994268473424165,0.43430052376385475,0.7034550637851852,0.47318237532484936,0.9719582693324725
6600,1.0,0.0,0.567729648870586,0.5724578423579227,0.3550764047871632,0.6354575137978435
6700,0.8825996446067551,0.12028164784480401,0.2464003334622396,0.345996420113951,0.31531044806409425,0.32806168055937746
6800,0.654296689652487,0.4366343153205192,0.2996220528205565,0.42230229104283584,0.27576119948666944,0.11110373104147409
