Timestamps (ms),a_x,a_y,a_z,g_x,g_y,g_z
100,0.343060068711573,0.6231346327376694,0.8778184106674557,0.28084504595563947,0.4205902656489733,0.18890435684829576
200,0.2682836852510572,0.4792398519494352,0.519271744591152,0.1919048695282996,0.0960878565365964,0.17312919526122938
300,0.1251633013000044,0.34538178638450034,0.5613922208829829,0.2888336743583754,0.3526424158099253,0.1859216628301376
400,0.25233671877988806,0.3982065966140165,0.4109159426159152,0.3245162669961607,0.3637611501887339,0.19791874200906326
500,0.11832891748278015,0.2822033299595083,0.46686225998324776,0.14148766865424536,0.11132464249889788,0.24471398858406854
600,0.2949512489595187,0.25736244963256755,0.5160564017939352,0.1253328772926784,0.1940974646372384,0.2334460195773859
700,0.30821803813545195,0.14178175466580925,0.4996583590002222,0.16314577794821905,0.10487303084268962,0.2971432358399748
800,0.39746724129955047,0.13586538919359023,1.0,0.4738150428289702,0.30569664270568997,0.4143964978768944
900,0.20369194080990613,0.09740890330595865,0.4369599197944387,0.8079176492432983,0.570212769576451,0.4461456864416096
1000,0.3454722137246107,0.13079419357324068,0.454001049948963,0.8357891347025197,0.5256005462362526,0.4937363226510252
1100,0.368923569156535,0.08198407914104651,0.5067320379486273,0.8810580800903959,0.6303363067169957,0.5595545750350438
1200,0.20449597608749265,0.44490372684470464,0.49258470691091416,1.0,0.4439258663761269,0.6027705862994038
1300,0.18854904319941893,0.38426085278533834,0.14147340975579076,0.6698029705058196,0.21825669629844738,0.6512891909784072
1400,0.06392172810325497,0.3393597537203381,0.0919577202358331,0.3955263831595412,0.18599863183219906,0.6652084504702729
1500,0.18573489174195312,0.5286838724532655,0.2687994777302296,0.1370495380605245,0.09142073123682648,0.744084295738435
1600,0.15960335341761026,0.6588441996694249,0.3768337225955122,0.23167053031357723,0.1956074174858587,0.814674853573796
1700,0.37589198310781485,0.7691556204677695,0.4228126021862741,0.16811647221445547,0.3102264950663438,0.9594352667765464
1800,0.8602130797033481,0.7599640839217964,0.5784333241784102,0.40014204164339556,0.2341798253081045,1.0
1900,0.9138162114165564,0.7675708773523207,0.792934384152531,0.4462986198159775,0.2975978047463114,0.8197786123352201
2000,0.7389359778304553,0.8519848915243271,0.7414894768676497,0.41203623596744254,0.3161290381606143,0.3697885565567363
2100,0.7526047762494079,0.8437442317367214,0.6453116969339817,0.12675307708288058,0.26945779289442384,0.08722741091870294
2200,0.7429562129888051,1.0,0.4929062371617713,0.33996096346209786,0.16925188992867377,0.025717528906125935
2300,0.339441865184973,0.7819392061069335,0.4610747288973681,0.38824784631945436,0.24639671227380633,0.060250558542693566
2400,0.48472311983150906,0.6959272194600259,0.5787548544292672,0.3765311772191562,0.1703500373612278,0.05488169935458751
2500,0.36034709024726475,0.7778188651813099,0.5228085773505803,0.15853011613138387,0.34619080673088665,0.12083250817408539
2600,0.20436192356470673,0.5530889296693627,0.5482094537387441,0.13261140746680364,0.2871654092913871,0.18002254056728428
2700,0.07852858353807587,0.561646551318243,0.5472448629861727,0.0,0.24735758934441393,0.1932789929932002
2800,0.0,0.3116795607323134,0.4199188164990115,0.12586545429711718,0.5010295277145985,0.18764499604558219
2900,0.4395624592822458,0.4228229529121734,0.7430971281219353,0.15817505035217447,0.4686341707227451,0.1566249110576433
3000,0.3099601388246806,0.1938670401717575,0.7373095970360557,0.1205396842527289,0.1962937595023465,0.20017233829925513
3100,0.28543669904142366,0.06655925497613437,0.6806800110987161,0.1537369197584536,0.22141386849188005,0.2537946644068524
3200,0.332607464576201,0.09529593454900173,0.9533780733370725,0.6007456278040993,0.42333562134451047,0.41771060924117465
3300,0.3900968153066599,0.1602704464096873,0.41895422574644015,0.7919403724399416,0.4509265672116298,0.4447537580035677
3400,0.1449964699968764,0.17495575026375979,0.0,0.8988106024652793,0.7239533328189303,0.43540796433211454
3500,0.33086534149824204,0.18309076051033554,0.28262529194663416,0.7500444036369087,0.4900480533890579,0.5027507115450757
3600,0.25876911294423194,0.16386256169380278,0.3157429346440143,0.7292739504585066,0.35964311664542825,0.5894478556557483
3700,0.3259070549212066,0.2641240290839392,0.1678389118133521,0.4596130149301209,0.19011668212710714,0.6335255459721075
3800,0.13776006854085895,0.3041784521446455,0.2704071289845152,0.22954022229582188,0.03129719925062093,0.6644130620802903
3900,0.11631880130290088,0.5125194812025937,0.4922631766600571,0.369607691159865,0.13919012135840136,0.6329290046796205
4000,0.2696237627043101,0.6400385637151853,0.42442025344055967,0.466358974765769,0.1601921826301964,0.6250414238860873
4100,0.18680692012145997,0.5267821785083628,0.37040311757836986,0.3933960801412571,0.11516815851283706,0.6563266341892615
4200,0.3037957601509873,0.6851509530367889,0.5790763846801243,0.2567015961945092,0.20425532400717505,0.6833697896715639
4300,0.26091322567507125,0.7657748263293555,0.6514207717002669,0.017219978700252832,0.15058339646110286,0.7537614879651525
4400,0.5207712145183752,0.7638731125271752,0.5691089469035537,0.49263272254571217,0.1251887531906004,0.7644992312299178
4500,0.7329056242533533,0.8350809693722678,0.9582010270999292,0.3325049053978391,0.191214830848246,0.7783522000597675
4600,0.535646079846664,0.8502944856296635,0.5228085773505803,0.24924552813130801,0.05778998737650782,0.7894213468575079
4700,0.9221246916267238,0.7951454119738588,0.8057955941868159,0.29291675917077176,0.19876458916385745,0.7049778077480208
4800,0.688817044697113,0.7527799151317617,0.3623648613069419,0.48624181182436943,0.37295814073500566,0.4596672579606225
4900,0.9280210436154015,0.7742267851990209,0.7385957180394841,0.44150543544177817,0.2838709695708945,0.31643136323094045
5000,0.7079801659917256,0.8882227238121454,0.539849667216459,0.5781999123892664,0.3525051557566573,0.09266256076882534
5100,0.4687761701518876,0.7726420420835721,0.6128370878792188,0.47345999038168396,0.4035689804443855,0.0010605385937713576
5200,0.5637877287537035,0.8045482167127938,0.6015835290992196,0.4551748843364,0.29347975573998814,0.0
5300,0.20918624717387754,0.802540875433225,0.4006269880180359,0.1505414777297055,0.2711050114660853,0.07304302611160181
5400,0.16844788140062658,0.6857848414575118,0.5710381284086965,0.03674774664666306,0.14550446522983276,0.11433684461874506
5500,0.1285134949331365,0.4247246534761686,0.33021180936213307,0.15231672330123222,0.2564173017972305,0.14575461135739856
5600,0.1960534657432695,0.41690657861449776,0.6347011986556967,0.28457306832180723,0.2689087217553164,0.1660369904134021
5700,0.26707762673749486,0.2667652676096873,0.6800369371674533,0.2906089299288446,0.46465339723270743,0.23609729761829237
5800,0.24362627130557046,0.2776603820443085,0.42634942151615385,0.7235931346327937,1.0,0.14621862110295963
