Timestamps (ms),a_x,a_y,a_z,g_x,g_y,g_z
100,0.634758903528206,1.0,0.356663463462448,0.7737806895640658,0.3455351301635148,0.5283777167650443
200,0.7332080661255647,0.5945444867798328,0.31607541763905206,0.6302317531328144,0.5200262629794,0.6830738479550781
300,0.5744190933385693,0.6835275591875057,0.22722914914949124,0.7205119213017359,0.3593237028551198,0.7252637036305007
400,0.6669401208910559,0.5251588793813089,0.36241610944306296,0.6980283617943348,0.6738345244304449,0.6755399488604495
500,0.7054729190959607,0.5707097589449086,0.19335250806351822,0.6551366274911414,0.6708798390875531,0.6293320122534256
600,0.8070978676928596,0.5831567392356136,0.47523170459364583,0.5077827803399887,0.7004267695629273,0.5198393015630417
700,0.7611549227892993,0.4814617677373369,0.30584851518202666,0.19889311733017215,0.6022652705766737,0.3430437217130354
800,0.787619750113303,0.1880296301999025,0.356663463462448,0.09719823388641961,0.42760997950071183,0.20517330604482462
900,0.49629492046059065,0.08739404630670007,0.45222115804709284,0.06053268618896144,0.43516086498638,0.09743851504445006
1000,0.1719419942308263,0.25291310021806307,0.697347405184332,0.1203735861329627,0.6582403064156028,0.202159738863154
1100,0.12938654496093713,0.5513771021223811,0.9213806339674645,0.3943272319995415,0.39527248835026774,0.34505278221710584
1200,0.1960779094637072,0.5513771021223811,0.8868648248264656,0.5894154275697028,0.3586671067971122,0.5816172981849194
1300,0.3036309665765571,0.3448093502730932,0.7628635257467272,0.770321673914899,0.2823374945404881,0.673028644447353
1400,0.3571957766558776,0.40651480127329165,0.8801534200890428,0.9270148561752016,0.04694684004132649,0.6496735506531628
1500,0.4727941527003467,0.08236227043043834,0.5931607563121566,0.9719820076609137,0.3296126079559526,0.8463083896322275
1600,0.48846133150194176,0.23675846241349763,0.582294665777298,0.9418885851509449,0.44238345244304444,0.9063284910815083
1700,0.8754829976984129,0.4107521194057057,0.3173537804461802,1.0,0.32977675697045444,1.0
1800,0.7215635498848199,0.4706038577929155,0.30744646869093684,0.7682462762149265,0.4220288883527825,0.7335509992354339
1900,0.3728629616475543,0.7113346310483063,0.335250879768782,0.617433413414607,0.05219962083281916,0.6519337213245286
2000,0.6125284457462914,0.2682733134627641,0.23745605160651662,0.7101348938367816,0.37426132481195423,0.6632345746813585
2100,0.7564971251359751,0.6676377406308893,0.320869291514321,0.6475268067007567,0.40528561983996775,0.655198410932201
2200,0.6472503113633159,0.7613876369309416,0.4921700238017785,0.5949498448153512,0.3130334927722412,0.7571572267713548
2300,0.9081141278788268,0.5262182227410721,0.49728347903485265,0.6637841568727852,0.4542022307969106,0.738573593916966
