Timestamps (ms),a_x,a_y,a_z,g_x,g_y,g_z
100,0.5021602997978499,0.11764317263303008,0.6522669110266327,0.7184962559617374,0.8052143974654464,0.7104410946215955
200,0.21873989389108614,0.0,0.5970915511662801,0.6045112945653033,0.5694893359734123,0.8188992152795352
300,0.2646546547420103,0.16593741159583444,0.2506415914010674,0.8000000225860815,0.5240249969841577,0.753237525859586
400,0.28821388475980547,0.319784846074315,0.27587683503108346,0.7984962582203455,0.4899806152739085,0.7056859377057102
500,0.02046380550905728,0.41755765607349227,0.4388366311853081,0.7401503905528746,0.4897651413287231,0.769627646844772
600,0.17488875895608874,0.42295292708854504,0.31522671432672134,0.7076691943126892,0.47877613194008833,0.7412990403277812
700,0.23335693886941863,0.506645393513306,0.2925577594829367,0.7903759521021487,0.4371902665195545,0.8263860463629368
800,0.01857220228877814,0.7622133987448814,0.33490164504221026,0.6186466329629631,0.4878259041398231,0.8351881687755605
900,0.23198118825880104,0.7861631249671254,0.4388366311853081,0.4775940086353365,0.5485886707404878,0.9220962845907192
1000,0.10352311458905811,0.8394578594192184,0.2493584443282527,0.5696240806476695,0.608274087842203,0.6911169454955498
1100,0.03938005318913012,0.9270981085830012,0.1971770943044677,0.5163909960134436,0.15104503487980442,0.2717523255748355
1200,0.2457384788876976,0.8199822503260253,0.32677504334145174,0.5061654299469531,0.12324931262662593,0.06232293433737982
1300,0.19311705950509245,0.5884955796474436,0.18391789002072229,0.14165414362556972,0.39754363909699975,0.0734520609608773
1400,0.13894793864198246,0.47940586574675126,0.1364414125972579,0.3022556606649049,0.3180349151611795,0.12879400166065882
1500,0.2474581025077856,0.4157153669888272,0.45081267767744265,0.484210544741277,0.27968111522815503,0.14832050476004813
1600,0.1444508692586932,0.33781294490637287,0.3468776933208109,0.5621052785818109,0.21934928033627915,0.1678470268544598
1700,0.13533668307131114,0.2214856742037284,0.6740804291291429,0.7566917477572868,0.5029088578060478,0.16299070244941383
1800,0.26087137647569164,0.08737703250228358,0.5076989003015484,0.5130827223139531,0.0,0.1386078369549338
1900,0.964919070504274,0.06316411160364464,0.8105218238617407,0.5073684436981502,0.022839918603406523,0.36432617409040574
2000,0.5767932620828975,0.13685560353865645,0.6411462851975785,0.5648120482289632,0.5990088295610964,0.6513557098875796
2100,0.17729628661178967,0.17633320008528025,0.6693755565288222,0.6357894897024973,0.7476836914978165,0.7657830733114219
2200,0.3300014656046366,0.34333980226707095,0.40248077244503383,0.6156391138305757,0.7746175462880219,0.7684135799897772
2300,0.18984970567419554,0.38847584252003814,0.4910179883549571,0.4466165654678464,0.243482018338425,0.75779034779715
2400,0.09131352544066626,0.3329440357627295,0.26261764325260006,0.8896240783890613,0.3900021610502688,0.7790367931873821
2500,0.04402308580488462,0.467430998788236,0.4144568189371685,0.8559398740441995,0.4479638068174785,0.8430797078056493
2600,0.05949995695841322,0.5462545654130229,0.4777587912170757,0.9031579125085221,0.3639301979954095,0.886786722426175
2700,0.3508092949572606,0.6032338714389146,0.4538066928734084,0.7575939939543835,0.43137255414377546,0.897308768134619
2800,0.1398077648171784,1.0,0.4080410800001629,0.47789475924987557,0.6233570293722412,0.9894778973064888
2900,0.19053758097950443,0.7915584014784542,0.2266895019897301,0.63488723503562,0.4210299559513067,0.7186361741092109
3000,0.22751010651293363,0.9663124994606779,0.27801541348577463,0.5446616723570417,0.2428356005482644,0.19081341453553438
3100,0.29062139086777833,0.8318255106026738,0.4285714474569264,0.4045112987437282,0.2913165343161595,0.0024281906950565824
3200,0.33395669474084244,0.7232457357004621,0.39948676082200013,0.0,0.289377293081864,0.013051403892661339
3300,0.11401297956129751,0.5432279585451071,0.32720275903239,0.35548875094565097,0.36199095271571846,0.15307566167593348
3400,0.14754627221970285,0.5237523494519141,0.4713430487071381,0.2851128022314145,0.7015729549453787,0.17239984879202389
3500,0.03129764404683138,0.362815411360264,0.5359281627004621,0.5729323470066836,0.3404438737380288,0.18828409434136195
3600,0.0914855481363136,0.2564891316361969,0.4593670004285375,0.6724812199555709,0.35617324519441407,0.17735734068623052
3700,0.23112143390936507,0.24898838565412582,0.7262617791529279,0.6980451294752767,0.1978022134947759,0.16268718098690957
3800,0.20309107186767045,0.10000987131184073,0.624037639695389,0.6745864827271248,0.06291748987093652,0.14902873416923967
